dr2_source_id,dr3_source_id,angular_distance,magnitude_difference,ra,dec,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error
3278904202725707776,3278904202725707776,0.30791438,-0.02071762,66.88395122413246,0.6730574798756952,0.14068305,0.100067094,0.23727367933914967,0.2018519,17.51692069059135,0.19007054,-18.375271588864173,0.14812142,18.360409,,
3259376124600082688,3259376124600082688,0.06498457,-0.013523102,63.54938227129321,2.7631976045575195,0.074625686,0.05260448,0.127412127969921,0.07940213,16.774588556563636,0.09398078,-18.012973734889172,0.05827136,16.920677,,
1455852248142764288,1455852248142764288,0.056675576,-0.025930405,204.2691116008734,29.465102225053528,0.107113704,0.0834935,0.2985662067979059,0.14123769,-0.9357423430767743,0.17290042,5.116868536666635,0.09570605,18.38694,,
2937679290262547584,2937679290262547584,0.08090389,-0.021720886,95.33965006765054,-21.83671430543024,0.050490715,0.09263901,0.23250566964836233,0.11965791,22.268906331998704,0.073964186,-20.516695023966708,0.12270768,18.349455,,
1635385046508786432,1635385046508786432,0.023252591,-0.007593155,254.95311077759425,65.34603254168506,0.026952866,0.028656216,0.16675365743197285,0.027262459,3.9711442358468347,0.033703964,2.6988823040434715,0.04272638,15.945876,,
2985851682109593728,2985851682109593728,0.08080918,-0.012163162,81.55289268081181,-12.597135935541594,0.02880493,0.023990044,0.30951677193376687,0.043396324,23.294716161990163,0.042481493,-23.713449457616896,0.03697156,16.290106,,
3691972098303496192,3691972098303496192,0.21979095,-0.021549225,196.0259746966617,1.9208779296724359,0.12966765,0.112951435,0.04331560015182351,0.16732009,-2.3062451026152506,0.20221095,3.4412115841768243,0.23525529,18.034245,,
3187421678493781888,3187421678493781888,0.123124674,-0.018728256,74.50265091910862,-6.066274036807331,0.07133016,0.05599132,0.4011001429900159,0.095815815,20.747653455257208,0.10464093,-21.87147628111092,0.08677422,17.682693,,
3691940624783331968,3691940624783331968,0.22441204,-0.04406166,195.62379882936145,1.9962117403521822,0.41683096,0.24930406,0.1303857190561908,0.42369384,-2.075963410283669,0.6624516,3.5308439221539207,0.4176052,19.876568,,
2936748248729371008,2936748248729371008,0.07569729,-0.014829636,95.05700513223998,-22.956572816434466,0.025262842,0.03945592,0.3034771966420111,0.05081385,23.83282841500455,0.035188083,-21.49046714131574,0.047541108,16.807047,,
1606249122242914688,1606249122242914688,0.015164702,-0.017227173,224.33747930653098,53.93047242135777,0.04558775,0.05152843,0.2294029743869453,0.058110792,1.2913297611152172,0.055957362,4.631452137657094,0.07447435,17.313293,,
3685425060611225472,3685425060611225472,0.2576446,-0.020578384,194.52779967185566,-2.558778559695443,0.25624734,0.1815629,-0.06973424960294171,0.29914322,-3.0055482964982936,0.36813584,3.520282621700363,0.3385731,19.249584,,
